iterations,question,value,prob
466,Ambiguity/Model Uncertainty,0.235928767,0.558710115
467,Ambiguity/Model Uncertainty,0.330466609,0.581872906
468,Ambiguity/Model Uncertainty,0.339616872,0.584097454
469,Ambiguity/Model Uncertainty,0.325758643,0.580727033
470,Ambiguity/Model Uncertainty,0.213186184,0.553095606
471,Ambiguity/Model Uncertainty,0.313178287,0.577660855
472,Ambiguity/Model Uncertainty,0.507782021,0.624286385
473,Ambiguity/Model Uncertainty,0.39921003,0.598497847
474,Ambiguity/Model Uncertainty,0.215769793,0.553734137
475,Ambiguity/Model Uncertainty,0.102518198,0.525607126
476,Ambiguity/Model Uncertainty,0.376488307,0.593025847
477,Ambiguity/Model Uncertainty,0.524150085,0.628117682
478,Ambiguity/Model Uncertainty,0.24005316,0.55972675
479,Ambiguity/Model Uncertainty,0.32117352,0.579610221
480,Ambiguity/Model Uncertainty,0.492637332,0.620727523
481,Ambiguity/Model Uncertainty,0.343942993,0.585148004
482,Ambiguity/Model Uncertainty,0.399795512,0.598638529
483,Ambiguity/Model Uncertainty,0.461367154,0.613338453
484,Ambiguity/Model Uncertainty,0.429916239,0.605853667
485,Ambiguity/Model Uncertainty,0.319862223,0.579290674
486,Ambiguity/Model Uncertainty,0.286390391,0.571112212
487,Ambiguity/Model Uncertainty,0.315193811,0.578152502
488,Ambiguity/Model Uncertainty,0.346783389,0.585837342
489,Ambiguity/Model Uncertainty,0.501335203,0.622773058
490,Ambiguity/Model Uncertainty,0.342911498,0.584897587
491,Ambiguity/Model Uncertainty,0.595607263,0.644650675
492,Ambiguity/Model Uncertainty,0.480394781,0.617841092
493,Ambiguity/Model Uncertainty,0.286202512,0.571066192
494,Ambiguity/Model Uncertainty,0.454920857,0.611808573
495,Ambiguity/Model Uncertainty,0.468671874,0.615069359
496,Ambiguity/Model Uncertainty,0.226591569,0.556406754
497,Ambiguity/Model Uncertainty,0.498705512,0.622155074
498,Ambiguity/Model Uncertainty,0.327111644,0.58105643
499,Ambiguity/Model Uncertainty,0.233160101,0.558027382
500,Ambiguity/Model Uncertainty,0.251872411,0.562637311
501,Ambiguity/Model Uncertainty,0.339628185,0.584100202
502,Ambiguity/Model Uncertainty,0.297785399,0.57390105
503,Ambiguity/Model Uncertainty,0.280111021,0.569573442
504,Ambiguity/Model Uncertainty,0.478681884,0.617436573
505,Ambiguity/Model Uncertainty,0.435901153,0.607281925
506,Ambiguity/Model Uncertainty,0.26770848,0.566530254
507,Ambiguity/Model Uncertainty,0.219481001,0.554651039
508,Ambiguity/Model Uncertainty,0.522133968,0.627646624
509,Ambiguity/Model Uncertainty,0.337568454,0.583599751
510,Ambiguity/Model Uncertainty,0.422800989,0.604153307
511,Ambiguity/Model Uncertainty,0.322879141,0.58002576
512,Ambiguity/Model Uncertainty,0.381373574,0.594204349
513,Ambiguity/Model Uncertainty,0.169179819,0.542194363
514,Ambiguity/Model Uncertainty,0.318808386,0.579033819
515,Ambiguity/Model Uncertainty,0.320083592,0.579344624
516,Ambiguity/Model Uncertainty,0.295839917,0.573425236
517,Ambiguity/Model Uncertainty,0.27774573,0.568993473
518,Ambiguity/Model Uncertainty,0.17394915,0.543377964
519,Ambiguity/Model Uncertainty,0.336126271,0.583249242
520,Ambiguity/Model Uncertainty,0.46073542,0.613188624
521,Ambiguity/Model Uncertainty,0.268367887,0.56669218
522,Ambiguity/Model Uncertainty,0.285268209,0.57083732
523,Ambiguity/Model Uncertainty,0.289603488,0.571899057
524,Ambiguity/Model Uncertainty,0.412462486,0.60167819
525,Ambiguity/Model Uncertainty,0.13345796,0.533315057
526,Ambiguity/Model Uncertainty,0.372192092,0.591988559
527,Ambiguity/Model Uncertainty,0.222139743,0.555307688
528,Ambiguity/Model Uncertainty,0.256262158,0.563717226
529,Ambiguity/Model Uncertainty,0.311193322,0.577176511
530,Ambiguity/Model Uncertainty,0.52715136,0.628818467
531,Ambiguity/Model Uncertainty,0.386288667,0.595388953
532,Ambiguity/Model Uncertainty,0.307325647,0.576232348
533,Ambiguity/Model Uncertainty,0.317173432,0.578635242
534,Ambiguity/Model Uncertainty,0.307656336,0.576313097
535,Ambiguity/Model Uncertainty,0.207531392,0.551697433
536,Ambiguity/Model Uncertainty,0.316940639,0.578578482
537,Ambiguity/Model Uncertainty,0.382818198,0.594552638
538,Ambiguity/Model Uncertainty,0.243063266,0.560468404
539,Ambiguity/Model Uncertainty,0.275459162,0.568432627
540,Ambiguity/Model Uncertainty,0.418606845,0.603149832
541,Ambiguity/Model Uncertainty,0.254265238,0.563226041
542,Ambiguity/Model Uncertainty,0.411869028,0.601535952
543,Ambiguity/Model Uncertainty,0.383909857,0.594815766
544,Ambiguity/Model Uncertainty,0.311390175,0.577224551
545,Ambiguity/Model Uncertainty,0.406685325,0.600292816
546,Ambiguity/Model Uncertainty,0.247805664,0.561636326
547,Ambiguity/Model Uncertainty,0.252764092,0.562856721
548,Ambiguity/Model Uncertainty,0.312977023,0.577611752
549,Ambiguity/Model Uncertainty,0.377447757,0.593257386
550,Ambiguity/Model Uncertainty,0.489804801,0.620060447
551,Ambiguity/Model Uncertainty,0.308045327,0.576408076
552,Ambiguity/Model Uncertainty,0.29228627,0.572555757
553,Ambiguity/Model Uncertainty,0.245017747,0.560949821
554,Ambiguity/Model Uncertainty,0.359450797,0.588907481
555,Ambiguity/Model Uncertainty,0.100674042,0.525147275
556,Ambiguity/Model Uncertainty,0.245842823,0.561153015
557,Ambiguity/Model Uncertainty,0.36396069,0.589998866
558,Ambiguity/Model Uncertainty,0.333279682,0.582557159
559,Ambiguity/Model Uncertainty,0.320062124,0.579339392
560,Ambiguity/Model Uncertainty,0.226900485,0.556482999
561,Ambiguity/Model Uncertainty,0.367190762,0.590779994
562,Ambiguity/Model Uncertainty,0.453762832,0.611533508
563,Ambiguity/Model Uncertainty,0.429272998,0.605700054
564,Ambiguity/Model Uncertainty,0.399121202,0.598476501
565,Ambiguity/Model Uncertainty,0.323152818,0.580092425
566,Ambiguity/Model Uncertainty,0.390481167,0.596398525
567,Ambiguity/Model Uncertainty,0.352271867,0.587168392
568,Ambiguity/Model Uncertainty,0.408601268,0.600752442
569,Ambiguity/Model Uncertainty,0.280216907,0.569599401
570,Ambiguity/Model Uncertainty,0.481835353,0.618181173
571,Ambiguity/Model Uncertainty,0.358044135,0.588566892
572,Ambiguity/Model Uncertainty,0.379281885,0.593699891
573,Ambiguity/Model Uncertainty,0.264413572,0.565720934
574,Ambiguity/Model Uncertainty,0.357099551,0.588338136
575,Ambiguity/Model Uncertainty,0.300106716,0.574468604
576,Ambiguity/Model Uncertainty,0.358546236,0.588688473
577,Ambiguity/Model Uncertainty,0.291368554,0.572331145
578,Ambiguity/Model Uncertainty,0.489853098,0.620071825
579,Ambiguity/Model Uncertainty,0.244367119,0.560789575
580,Ambiguity/Model Uncertainty,0.381869214,0.594323855
581,Ambiguity/Model Uncertainty,0.236884852,0.558945828
582,Ambiguity/Model Uncertainty,0.50622894,0.623922035
583,Ambiguity/Model Uncertainty,0.474651494,0.61648411
584,Ambiguity/Model Uncertainty,0.419797009,0.603434675
585,Ambiguity/Model Uncertainty,0.175683275,0.5438082
586,Ambiguity/Model Uncertainty,0.43104779,0.606123843
587,Ambiguity/Model Uncertainty,0.28373779,0.570462354
588,Ambiguity/Model Uncertainty,0.365709966,0.59042195
589,Ambiguity/Model Uncertainty,0.449439134,0.610505875
590,Ambiguity/Model Uncertainty,0.295466569,0.57333391
591,Ambiguity/Model Uncertainty,0.085026633,0.521243861
592,Ambiguity/Model Uncertainty,0.408291194,0.600678069
593,Ambiguity/Model Uncertainty,0.330883001,0.581974209
594,Ambiguity/Model Uncertainty,0.324991734,0.580540292
595,Ambiguity/Model Uncertainty,0.135769904,0.533890432
596,Ambiguity/Model Uncertainty,0.395969105,0.59771881
597,Ambiguity/Model Uncertainty,0.382906823,0.594574001
598,Ambiguity/Model Uncertainty,0.335920448,0.583199212
599,Ambiguity/Model Uncertainty,0.256772586,0.563842757
600,Ambiguity/Model Uncertainty,0.302112641,0.574958888
601,Ambiguity/Model Uncertainty,0.163254168,0.540723136
602,Ambiguity/Model Uncertainty,0.162025146,0.540417904
603,Ambiguity/Model Uncertainty,0.376530558,0.593036044
604,Ambiguity/Model Uncertainty,0.284783129,0.57071848
605,Ambiguity/Model Uncertainty,0.485555709,0.619058914
606,Ambiguity/Model Uncertainty,0.367758595,0.590917265
607,Ambiguity/Model Uncertainty,0.398970958,0.598440397
608,Ambiguity/Model Uncertainty,0.450537158,0.610766941
609,Ambiguity/Model Uncertainty,0.400914531,0.598907366
610,Ambiguity/Model Uncertainty,0.195413101,0.548698406
611,Ambiguity/Model Uncertainty,0.287996189,0.571505496
612,Ambiguity/Model Uncertainty,0.442565243,0.608870107
613,Ambiguity/Model Uncertainty,0.363506511,0.589888996
614,Ambiguity/Model Uncertainty,0.418215884,0.603056248
615,Ambiguity/Model Uncertainty,0.208391623,0.551910183
616,Ambiguity/Model Uncertainty,0.501786709,0.622879123
617,Ambiguity/Model Uncertainty,0.40830311,0.600680927
618,Ambiguity/Model Uncertainty,0.223046495,0.555531591
619,Ambiguity/Model Uncertainty,0.339624841,0.584099389
620,Ambiguity/Model Uncertainty,0.367540958,0.590864654
621,Ambiguity/Model Uncertainty,0.232430627,0.557847462
622,Ambiguity/Model Uncertainty,0.270946114,0.56732516
623,Ambiguity/Model Uncertainty,0.424618362,0.604587853
624,Ambiguity/Model Uncertainty,0.20935259,0.552147823
625,Ambiguity/Model Uncertainty,0.30324669,0.575236005
626,Ambiguity/Model Uncertainty,0.478554239,0.617406421
627,Ambiguity/Model Uncertainty,0.14669419,0.536607923
628,Ambiguity/Model Uncertainty,0.270765267,0.567280767
629,Ambiguity/Model Uncertainty,0.418629837,0.603155335
630,Ambiguity/Model Uncertainty,0.310628505,0.577038665
631,Ambiguity/Model Uncertainty,0.211069089,0.552572242
632,Ambiguity/Model Uncertainty,0.428159231,0.605434024
633,Ambiguity/Model Uncertainty,0.333331862,0.582569849
634,Ambiguity/Model Uncertainty,0.335908032,0.583196194
635,Ambiguity/Model Uncertainty,0.270387454,0.567188022
636,Ambiguity/Model Uncertainty,0.435720526,0.607238847
637,Ambiguity/Model Uncertainty,0.314584638,0.578003923
638,Ambiguity/Model Uncertainty,0.400892431,0.598902057
639,Ambiguity/Model Uncertainty,0.381643093,0.594269336
640,Ambiguity/Model Uncertainty,0.129824868,0.532410708
641,Ambiguity/Model Uncertainty,0.305103675,0.575689676
642,Ambiguity/Model Uncertainty,0.591064238,0.643609294
643,Ambiguity/Model Uncertainty,0.326490521,0.580905222
644,Ambiguity/Model Uncertainty,0.246984324,0.561434102
645,Ambiguity/Model Uncertainty,0.341171186,0.58447499
646,Ambiguity/Model Uncertainty,0.255081895,0.563426931
647,Ambiguity/Model Uncertainty,0.480645202,0.617900218
648,Ambiguity/Model Uncertainty,0.286133817,0.571049365
649,Ambiguity/Model Uncertainty,0.349417042,0.586476206
650,Ambiguity/Model Uncertainty,0.100704081,0.525154765
651,Ambiguity/Model Uncertainty,0.05810868,0.514523084
652,Ambiguity/Model Uncertainty,0.268121167,0.566631596
653,Ambiguity/Model Uncertainty,0.239690602,0.559637401
654,Ambiguity/Model Uncertainty,0.500886528,0.622667646
655,Ambiguity/Model Uncertainty,0.345137027,0.585437826
656,Ambiguity/Model Uncertainty,0.230854884,0.557458764
657,Ambiguity/Model Uncertainty,0.349993644,0.586616038
658,Ambiguity/Model Uncertainty,0.345334252,0.585485692
659,Ambiguity/Model Uncertainty,0.329467862,0.581629894
660,Ambiguity/Model Uncertainty,0.366509387,0.590615255
661,Ambiguity/Model Uncertainty,0.376897295,0.593124551
662,Ambiguity/Model Uncertainty,0.149674627,0.537348957
663,Ambiguity/Model Uncertainty,0.420642275,0.60363693
664,Ambiguity/Model Uncertainty,0.318388912,0.578931568
665,Ambiguity/Model Uncertainty,0.312529083,0.577502461
666,Ambiguity/Model Uncertainty,0.436906316,0.607521621
667,Ambiguity/Model Uncertainty,0.33720077,0.583510397
668,Ambiguity/Model Uncertainty,0.369783995,0.591406783
669,Ambiguity/Model Uncertainty,0.348538206,0.586263053
670,Ambiguity/Model Uncertainty,0.328762177,0.581458165
671,Ambiguity/Model Uncertainty,0.180817317,0.545081568
672,Ambiguity/Model Uncertainty,0.506149113,0.623903304
673,Ambiguity/Model Uncertainty,0.327609645,0.581177653
674,Ambiguity/Model Uncertainty,0.33281465,0.582444067
675,Ambiguity/Model Uncertainty,0.49239186,0.620669731
676,Ambiguity/Model Uncertainty,0.353095575,0.587368046
677,Ambiguity/Model Uncertainty,0.352107887,0.587128643
678,Ambiguity/Model Uncertainty,0.408778041,0.60079484
679,Ambiguity/Model Uncertainty,0.350860411,0.586826211
680,Ambiguity/Model Uncertainty,0.229446618,0.557111318
681,Ambiguity/Model Uncertainty,0.423377357,0.604291139
682,Ambiguity/Model Uncertainty,0.397977066,0.598201532
683,Ambiguity/Model Uncertainty,0.350650696,0.586775362
684,Ambiguity/Model Uncertainty,0.422075501,0.603979792
685,Ambiguity/Model Uncertainty,0.236830769,0.558932495
686,Ambiguity/Model Uncertainty,0.476146609,0.616837541
687,Ambiguity/Model Uncertainty,0.375742846,0.59284592
688,Ambiguity/Model Uncertainty,0.277581243,0.568953134
689,Ambiguity/Model Uncertainty,0.262993994,0.565372139
690,Ambiguity/Model Uncertainty,0.31315897,0.577656142
691,Ambiguity/Model Uncertainty,0.411221805,0.601380808
692,Ambiguity/Model Uncertainty,0.274182304,0.568119365
693,Ambiguity/Model Uncertainty,0.295902253,0.573440484
694,Ambiguity/Model Uncertainty,0.28525016,0.570832898
695,Ambiguity/Model Uncertainty,0.27918311,0.569345941
696,Ambiguity/Model Uncertainty,0.298341373,0.574037002
697,Ambiguity/Model Uncertainty,0.284242677,0.570586064
698,Ambiguity/Model Uncertainty,0.45920299,0.612825086
699,Ambiguity/Model Uncertainty,0.49335991,0.620897621
700,Ambiguity/Model Uncertainty,0.279462914,0.569414545
701,Ambiguity/Model Uncertainty,0.382095753,0.594378473
702,Ambiguity/Model Uncertainty,0.515388422,0.626068794
703,Ambiguity/Model Uncertainty,0.28374174,0.570463322
704,Ambiguity/Model Uncertainty,0.295462258,0.573332855
705,Ambiguity/Model Uncertainty,0.382433682,0.594459943
706,Ambiguity/Model Uncertainty,0.360418639,0.589141771
707,Ambiguity/Model Uncertainty,0.101495772,0.525352183
708,Ambiguity/Model Uncertainty,0.371807101,0.591895565
709,Ambiguity/Model Uncertainty,0.377740661,0.593328063
710,Ambiguity/Model Uncertainty,0.27324685,0.567889828
711,Ambiguity/Model Uncertainty,0.436248463,0.607364752
712,Ambiguity/Model Uncertainty,0.022659469,0.505664625
713,Ambiguity/Model Uncertainty,0.321235339,0.579625284
714,Ambiguity/Model Uncertainty,0.416886047,0.602737869
715,Ambiguity/Model Uncertainty,0.342247096,0.584736266
716,Ambiguity/Model Uncertainty,0.342259525,0.584739284
717,Ambiguity/Model Uncertainty,0.289069418,0.571768296
718,Ambiguity/Model Uncertainty,0.398832436,0.598407108
719,Ambiguity/Model Uncertainty,0.376932956,0.593133157
720,Ambiguity/Model Uncertainty,0.306251239,0.575969968
721,Ambiguity/Model Uncertainty,0.120140582,0.529999071
722,Ambiguity/Model Uncertainty,0.368373615,0.591065928
723,Ambiguity/Model Uncertainty,0.295470723,0.573334926
724,Ambiguity/Model Uncertainty,0.446160686,0.609726016
725,Ambiguity/Model Uncertainty,0.282213267,0.570088752
726,Ambiguity/Model Uncertainty,0.300400313,0.574540374
727,Ambiguity/Model Uncertainty,0.405424221,0.599990187
728,Ambiguity/Model Uncertainty,0.312801189,0.577568852
729,Ambiguity/Model Uncertainty,0.394345053,0.597328243
730,Ambiguity/Model Uncertainty,0.362427615,0.589627964
731,Ambiguity/Model Uncertainty,0.479221527,0.617564033
732,Ambiguity/Model Uncertainty,0.338927615,0.583930004
733,Ambiguity/Model Uncertainty,0.301879983,0.57490203
734,Ambiguity/Model Uncertainty,0.407130222,0.600399561
735,Ambiguity/Model Uncertainty,0.227719906,0.55668523
736,Ambiguity/Model Uncertainty,0.286234348,0.57107399
737,Ambiguity/Model Uncertainty,0.338275861,0.583771648
738,Ambiguity/Model Uncertainty,0.48744859,0.619505201
739,Ambiguity/Model Uncertainty,0.461055815,0.613264615
740,Ambiguity/Model Uncertainty,0.1491659,0.537222482
741,Ambiguity/Model Uncertainty,0.431528859,0.606238687
742,Ambiguity/Model Uncertainty,0.357452872,0.588423707
743,Ambiguity/Model Uncertainty,0.502645179,0.623080756
744,Ambiguity/Model Uncertainty,0.379793374,0.593823266
745,Ambiguity/Model Uncertainty,0.375139164,0.592700196
746,Ambiguity/Model Uncertainty,0.37087234,0.59166975
747,Ambiguity/Model Uncertainty,0.367818693,0.590931793
748,Ambiguity/Model Uncertainty,0.340015257,0.584194229
749,Ambiguity/Model Uncertainty,0.331031716,0.582010388
750,Ambiguity/Model Uncertainty,0.413765626,0.601990461
751,Ambiguity/Model Uncertainty,0.262120519,0.565157491
752,Ambiguity/Model Uncertainty,0.278185959,0.569101432
753,Ambiguity/Model Uncertainty,0.494062831,0.621063063
754,Ambiguity/Model Uncertainty,0.240158346,0.559752671
755,Ambiguity/Model Uncertainty,0.132751649,0.533139259
756,Ambiguity/Model Uncertainty,0.387352423,0.595645187
757,Ambiguity/Model Uncertainty,0.336764158,0.583404285
758,Ambiguity/Model Uncertainty,0.302953056,0.575164257
759,Ambiguity/Model Uncertainty,0.388797547,0.5959932
760,Ambiguity/Model Uncertainty,0.231146813,0.557530781
761,Ambiguity/Model Uncertainty,0.292182555,0.572530374
762,Ambiguity/Model Uncertainty,0.243496603,0.560575151
763,Ambiguity/Model Uncertainty,0.478798228,0.617464054
764,Ambiguity/Model Uncertainty,0.33675275,0.583401512
765,Ambiguity/Model Uncertainty,0.279192557,0.569348257
766,Ambiguity/Model Uncertainty,0.412272388,0.601632629
767,Ambiguity/Model Uncertainty,0.503312341,0.623237427
768,Ambiguity/Model Uncertainty,0.155787668,0.538868338
769,Ambiguity/Model Uncertainty,0.473569607,0.616228286
770,Ambiguity/Model Uncertainty,0.385163557,0.595117884
771,Ambiguity/Model Uncertainty,0.322704299,0.579983169
772,Ambiguity/Model Uncertainty,0.218088764,0.554307112
773,Ambiguity/Model Uncertainty,0.387112447,0.595587387
774,Ambiguity/Model Uncertainty,0.284745554,0.570709274
775,Ambiguity/Model Uncertainty,0.316575938,0.578489556
776,Ambiguity/Model Uncertainty,0.341306657,0.584507891
777,Ambiguity/Model Uncertainty,0.406341716,0.600210367
778,Ambiguity/Model Uncertainty,0.243218413,0.560506623
779,Ambiguity/Model Uncertainty,0.401008561,0.598929954
780,Ambiguity/Model Uncertainty,0.374049065,0.592437012
781,Ambiguity/Model Uncertainty,0.29624923,0.573525355
782,Ambiguity/Model Uncertainty,0.461306727,0.613324122
783,Ambiguity/Model Uncertainty,0.310721394,0.577061336
784,Ambiguity/Model Uncertainty,0.333221161,0.582542928
785,Ambiguity/Model Uncertainty,0.483273814,0.61852064
786,Ambiguity/Model Uncertainty,0.461457514,0.613359882
787,Ambiguity/Model Uncertainty,0.155627511,0.538828541
788,Ambiguity/Model Uncertainty,0.465339001,0.614279969
789,Ambiguity/Model Uncertainty,0.302131671,0.574963539
790,Ambiguity/Model Uncertainty,0.364492969,0.590127618
791,Ambiguity/Model Uncertainty,0.376954399,0.593138331
792,Ambiguity/Model Uncertainty,0.354926595,0.587811753
793,Ambiguity/Model Uncertainty,0.420096311,0.603506296
794,Ambiguity/Model Uncertainty,0.184033318,0.545878916
795,Ambiguity/Model Uncertainty,0.504614316,0.623543098
796,Ambiguity/Model Uncertainty,0.443363674,0.609060234
797,Ambiguity/Model Uncertainty,0.30376401,0.575362401
798,Ambiguity/Model Uncertainty,0.348397098,0.586228825
799,Ambiguity/Model Uncertainty,0.314280509,0.57792974
800,Ambiguity/Model Uncertainty,0.336888838,0.583434587
801,Ambiguity/Model Uncertainty,0.410893581,0.601302123
802,Ambiguity/Model Uncertainty,0.488801059,0.619823952
803,Ambiguity/Model Uncertainty,0.337221188,0.583515359
804,Ambiguity/Model Uncertainty,0.242319418,0.560285154
805,Ambiguity/Model Uncertainty,0.135453656,0.533811733
806,Ambiguity/Model Uncertainty,0.38882528,0.595999877
807,Ambiguity/Model Uncertainty,0.29627367,0.573531333
808,Ambiguity/Model Uncertainty,0.259372113,0.564481937
